Mtr_Version,Start_Time,Status,Host,Hop,Ip,Asn,Loss%,Snt, ,Last,Avg,Best,Wrst,StDev,
MTR.0.95,1732144036,OK,foodora.hu,8,195.219.25.15,AS6453,0.00,10,0,9.28,10.71,8.97,21.93,3.98
MTR.0.95,1732144036,OK,foodora.hu,9,172.68.48.12,AS13335,0.00,10,0,8.34,11.58,8.34,29.52,6.51
MTR.0.95,1732144036,OK,foodora.hu,10,104.18.34.112,AS13335,0.00,10,0,8.44,8.74,8.44,8.98,0.20
Mtr_Version,Start_Time,Status,Host,Hop,Ip,Asn,Loss%,Snt, ,Last,Avg,Best,Wrst,StDev,
MTR.0.95,1732144096,OK,foodora.hu,1,192.168.10.1,AS???,0.00,10,0,0.11,0.11,0.09,0.13,0.01
MTR.0.95,1732144096,OK,foodora.hu,2,lo1.bsr1-kaposvar.net.telekom.hu (145.236.238.134),AS5483,0.00,10,0,1.41,1.73,1.41,2.12,0.21
MTR.0.95,1732144096,OK,foodora.hu,3,81.183.3.38,AS5483,0.00,10,0,2.40,2.63,2.31,3.07,0.26
MTR.0.95,1732144096,OK,foodora.hu,4,81.183.3.139,AS5483,0.00,10,0,9.98,3.29,2.25,9.98,2.36
MTR.0.95,1732144096,OK,foodora.hu,5,62.159.61.98,AS3320,0.00,10,0,7.95,12.57,7.52,54.97,14.90
MTR.0.95,1732144096,OK,foodora.hu,6,80.156.160.221,AS3320,0.00,10,0,7.44,7.41,7.07,8.00,0.26
MTR.0.95,1732144096,OK,foodora.hu,7,195.219.25.19,AS6453,0.00,10,0,7.44,10.04,7.44,24.68,5.58
MTR.0.95,1732144096,OK,foodora.hu,8,141.101.104.4,AS13335,0.00,10,0,7.47,7.95,7.34,8.89,0.54
MTR.0.95,1732144096,OK,foodora.hu,9,172.64.153.144,AS13335,0.00,10,0,7.40,7.34,7.10,7.52,0.14
Mtr_Version,Start_Time,Status,Host,Hop,Ip,Asn,Loss%,Snt, ,Last,Avg,Best,Wrst,StDev,
MTR.0.95,1732144156,OK,foodora.hu,1,192.168.10.1,AS???,0.00,10,0,0.25,0.30,0.13,0.63,0.14
MTR.0.95,1732144156,OK,foodora.hu,2,lo1.bsr1-kaposvar.net.telekom.hu (145.236.238.134),AS5483,0.00,10,0,2.10,1.86,1.65,2.10,0.16
MTR.0.95,1732144156,OK,foodora.hu,3,81.183.0.37,AS5483,0.00,10,0,2.17,2.51,2.17,2.80,0.20
MTR.0.95,1732144156,OK,foodora.hu,4,81.183.3.83,AS5483,0.00,10,0,2.82,2.82,2.58,3.07,0.15
MTR.0.95,1732144156,OK,foodora.hu,5,80.156.161.104,AS3320,0.00,10,0,8.92,8.83,8.50,9.08,0.19
MTR.0.95,1732144156,OK,foodora.hu,6,217.239.40.138,AS3320,0.00,10,0,10.49,9.33,8.69,10.49,0.49
MTR.0.95,1732144156,OK,foodora.hu,7,80.156.160.221,AS3320,0.00,10,0,8.60,8.90,8.47,9.55,0.34
MTR.0.95,1732144156,OK,foodora.hu,8,195.219.25.15,AS6453,0.00,10,0,8.68,9.86,8.68,16.77,2.45
MTR.0.95,1732144156,OK,foodora.hu,9,172.68.48.12,AS13335,0.00,10,0,8.77,9.51,8.36,13.96,1.62
MTR.0.95,1732144156,OK,foodora.hu,10,104.18.34.112,AS13335,0.00,10,0,8.89,8.94,8.55,9.22,0.20
Mtr_Version,Start_Time,Status,Host,Hop,Ip,Asn,Loss%,Snt, ,Last,Avg,Best,Wrst,StDev,
MTR.0.95,1732144216,OK,foodora.hu,1,192.168.10.1,AS???,0.00,10,0,0.11,0.13,0.11,0.26,0.05
MTR.0.95,1732144216,OK,foodora.hu,2,lo1.bsr1-kaposvar.net.telekom.hu (145.236.238.134),AS5483,0.00,10,0,1.49,1.79,1.49,2.11,0.22
MTR.0.95,1732144216,OK,foodora.hu,3,81.183.3.38,AS5483,0.00,10,0,2.48,2.50,2.21,2.69,0.15
MTR.0.95,1732144216,OK,foodora.hu,4,81.183.3.139,AS5483,0.00,10,0,2.49,2.75,2.16,4.07,0.51
MTR.0.95,1732144216,OK,foodora.hu,5,62.159.61.98,AS3320,0.00,10,0,8.50,7.92,7.52,8.50,0.32
MTR.0.95,1732144216,OK,foodora.hu,6,80.156.160.221,AS3320,0.00,10,0,7.50,7.75,6.71,10.64,1.10
MTR.0.95,1732144216,OK,foodora.hu,7,195.219.25.19,AS6453,0.00,10,0,7.98,9.76,7.54,16.23,3.46
MTR.0.95,1732144216,OK,foodora.hu,8,141.101.104.4,AS13335,0.00,10,0,8.00,8.14,7.20,12.11,1.42
MTR.0.95,1732144216,OK,foodora.hu,9,172.64.153.144,AS13335,0.00,10,0,7.49,7.42,7.09,7.83,0.24
Mtr_Version,Start_Time,Status,Host,Hop,Ip,Asn,Loss%,Snt, ,Last,Avg,Best,Wrst,StDev,
MTR.0.95,1732144276,OK,foodora.hu,1,192.168.10.1,AS???,0.00,10,0,0.15,0.15,0.11,0.24,0.04
MTR.0.95,1732144276,OK,foodora.hu,2,lo1.bsr1-kaposvar.net.telekom.hu (145.236.238.134),AS5483,0.00,10,0,1.72,1.75,1.68,1.79,0.04
MTR.0.95,1732144276,OK,foodora.hu,3,81.183.0.37,AS5483,0.00,10,0,2.30,2.50,2.29,2.86,0.24
MTR.0.95,1732144276,OK,foodora.hu,4,81.183.3.83,AS5483,0.00,10,0,2.90,2.69,2.40,3.00,0.26
MTR.0.95,1732144276,OK,foodora.hu,5,80.156.161.104,AS3320,0.00,10,0,8.55,8.87,8.55,9.13,0.25
MTR.0.95,1732144276,OK,foodora.hu,6,217.239.40.138,AS3320,0.00,10,0,9.14,9.32,9.14,9.68,0.23
MTR.0.95,1732144276,OK,foodora.hu,7,80.156.160.221,AS3320,0.00,10,0,9.21,9.11,8.30,9.30,0.32
MTR.0.95,1732144276,OK,foodora.hu,8,195.219.25.15,AS6453,0.00,10,0,9.31,19.39,8.83,57.98,17.12
MTR.0.95,1732144276,OK,foodora.hu,9,172.68.48.12,AS13335,0.00,10,0,8.91,10.97,8.45,22.51,4.24
MTR.0.95,1732144276,OK,foodora.hu,10,104.18.34.112,AS13335,0.00,10,0,9.17,8.94,8.53,9.17,0.24
Mtr_Version,Start_Time,Status,Host,Hop,Ip,Asn,Loss%,Snt, ,Last,Avg,Best,Wrst,StDev,
MTR.0.95,1732144336,OK,foodora.hu,1,192.168.10.1,AS???,0.00,10,0,0.17,0.19,0.12,0.57,0.13
MTR.0.95,1732144336,OK,foodora.hu,2,lo1.bsr1-kaposvar.net.telekom.hu (145.236.238.134),AS5483,0.00,10,0,1.90,1.75,1.46,2.03,0.20
MTR.0.95,1732144336,OK,foodora.hu,3,81.183.3.38,AS5483,0.00,10,0,2.42,2.50,1.96,2.67,0.21
MTR.0.95,1732144336,OK,foodora.hu,4,81.183.3.139,AS5483,0.00,10,0,2.41,2.68,2.41,3.06,0.20
MTR.0.95,1732144336,OK,foodora.hu,5,62.159.61.98,AS3320,0.00,10,0,7.90,7.97,7.17,9.13,0.50
MTR.0.95,1732144336,OK,foodora.hu,6,80.156.160.221,AS3320,0.00,10,0,7.90,7.28,6.94,7.90,0.30
MTR.0.95,1732144336,OK,foodora.hu,7,195.219.25.19,AS6453,0.00,10,0,7.91,8.79,7.44,18.54,3.43
MTR.0.95,1732144336,OK,foodora.hu,8,141.101.104.4,AS13335,0.00,10,0,7.40,8.29,7.12,12.52,1.54
MTR.0.95,1732144336,OK,foodora.hu,9,172.64.153.144,AS13335,0.00,10,0,7.48,7.33,7.08,7.57,0.19
Mtr_Version,Start_Time,Status,Host,Hop,Ip,Asn,Loss%,Snt, ,Last,Avg,Best,Wrst,StDev,
MTR.0.95,1732144396,OK,foodora.hu,1,192.168.10.1,AS???,0.00,10,0,0.12,0.14,0.12,0.16,0.01
MTR.0.95,1732144396,OK,foodora.hu,2,lo1.bsr1-kaposvar.net.telekom.hu (145.236.238.134),AS5483,0.00,10,0,2.15,1.65,1.22,2.15,0.26
MTR.0.95,1732144396,OK,foodora.hu,3,81.183.0.37,AS5483,0.00,10,0,2.75,2.49,2.25,2.85,0.25
MTR.0.95,1732144396,OK,foodora.hu,4,81.183.3.83,AS5483,0.00,10,0,2.85,2.79,2.35,2.95,0.23
MTR.0.95,1732144396,OK,foodora.hu,5,80.156.161.104,AS3320,0.00,10,0,8.96,8.95,8.53,9.05,0.15
MTR.0.95,1732144396,OK,foodora.hu,6,217.239.40.138,AS3320,0.00,10,0,9.57,9.27,9.05,9.65,0.23
MTR.0.95,1732144396,OK,foodora.hu,7,80.156.160.221,AS3320,0.00,10,0,9.16,8.70,8.15,9.24,0.41
MTR.0.95,1732144396,OK,foodora.hu,8,195.219.25.15,AS6453,0.00,10,0,9.26,13.96,8.77,42.40,10.76
MTR.0.95,1732144396,OK,foodora.hu,9,172.68.48.12,AS13335,0.00,10,0,9.80,10.42,8.87,19.89,3.36
MTR.0.95,1732144396,OK,foodora.hu,10,104.18.34.112,AS13335,0.00,10,0,8.89,8.89,8.53,9.03,0.19
Mtr_Version,Start_Time,Status,Host,Hop,Ip,Asn,Loss%,Snt, ,Last,Avg,Best,Wrst,StDev,
MTR.0.95,1732144456,OK,foodora.hu,1,192.168.10.1,AS???,0.00,10,0,0.12,0.16,0.12,0.25,0.04
