Mtr_Version,Start_Time,Status,Host,Hop,Ip,Asn,Loss%,Snt, ,Last,Avg,Best,Wrst,StDev,
MTR.0.95,1732144096,OK,1.0.0.1,6,217.239.40.134,AS3320,0.00,10,0,9.06,50.24,9.06,169.03,58.27
MTR.0.95,1732144096,OK,1.0.0.1,7,80.156.160.221,AS3320,0.00,10,0,8.65,8.93,8.36,9.36,0.34
MTR.0.95,1732144096,OK,1.0.0.1,8,195.219.25.19,AS6453,0.00,10,0,19.83,10.08,8.79,19.83,3.44
MTR.0.95,1732144096,OK,1.0.0.1,9,108.162.220.4,AS13335,0.00,10,0,9.39,9.28,8.92,9.62,0.24
MTR.0.95,1732144096,OK,1.0.0.1,10,one.one.one.one (1.0.0.1),AS13335,0.00,10,0,8.46,8.86,8.46,9.18,0.26
Mtr_Version,Start_Time,Status,Host,Hop,Ip,Asn,Loss%,Snt, ,Last,Avg,Best,Wrst,StDev,
MTR.0.95,1732144156,OK,1.0.0.1,1,192.168.10.1,AS???,0.00,10,0,0.14,0.14,0.12,0.16,0.01
MTR.0.95,1732144156,OK,1.0.0.1,2,lo1.bsr1-kaposvar.net.telekom.hu (145.236.238.134),AS5483,0.00,10,0,1.82,1.56,1.32,1.86,0.17
MTR.0.95,1732144156,OK,1.0.0.1,3,81.183.3.32,AS5483,0.00,10,0,2.42,2.29,2.03,2.61,0.21
MTR.0.95,1732144156,OK,1.0.0.1,4,81.183.3.153,AS5483,0.00,10,0,2.04,2.21,1.84,2.65,0.28
MTR.0.95,1732144156,OK,1.0.0.1,5,80.156.161.104,AS3320,0.00,10,0,8.62,8.75,8.44,8.93,0.15
MTR.0.95,1732144156,OK,1.0.0.1,6,217.239.40.134,AS3320,0.00,10,0,10.24,9.31,8.86,10.24,0.44
MTR.0.95,1732144156,OK,1.0.0.1,7,80.156.160.221,AS3320,0.00,10,0,8.85,8.39,7.97,8.93,0.36
MTR.0.95,1732144156,OK,1.0.0.1,8,195.219.25.19,AS6453,0.00,10,0,8.41,8.80,8.41,9.71,0.37
MTR.0.95,1732144156,OK,1.0.0.1,9,108.162.220.4,AS13335,0.00,10,0,8.52,12.70,8.52,48.21,12.48
MTR.0.95,1732144156,OK,1.0.0.1,10,one.one.one.one (1.0.0.1),AS13335,0.00,10,0,8.59,8.43,8.06,8.65,0.18
Mtr_Version,Start_Time,Status,Host,Hop,Ip,Asn,Loss%,Snt, ,Last,Avg,Best,Wrst,StDev,
MTR.0.95,1732144216,OK,1.0.0.1,1,192.168.10.1,AS???,0.00,10,0,0.23,0.26,0.13,0.48,0.10
MTR.0.95,1732144216,OK,1.0.0.1,2,lo1.bsr1-kaposvar.net.telekom.hu (145.236.238.134),AS5483,0.00,10,0,1.79,1.93,1.51,2.11,0.18
MTR.0.95,1732144216,OK,1.0.0.1,3,81.183.3.32,AS5483,0.00,10,0,2.50,2.56,2.46,2.68,0.08
MTR.0.95,1732144216,OK,1.0.0.1,4,81.183.3.153,AS5483,0.00,10,0,2.49,2.49,2.00,2.78,0.25
MTR.0.95,1732144216,OK,1.0.0.1,5,80.156.161.104,AS3320,0.00,10,0,8.60,13.15,8.33,52.02,13.66
MTR.0.95,1732144216,OK,1.0.0.1,6,217.239.40.134,AS3320,0.00,10,0,8.69,9.23,8.69,9.56,0.28
MTR.0.95,1732144216,OK,1.0.0.1,7,80.156.160.221,AS3320,0.00,10,0,8.28,8.86,8.28,9.46,0.37
MTR.0.95,1732144216,OK,1.0.0.1,8,195.219.25.19,AS6453,0.00,10,0,9.37,9.14,8.95,9.40,0.15
MTR.0.95,1732144216,OK,1.0.0.1,9,108.162.220.4,AS13335,0.00,10,0,8.96,9.36,8.96,10.74,0.52
MTR.0.95,1732144216,OK,1.0.0.1,10,one.one.one.one (1.0.0.1),AS13335,0.00,10,0,9.27,8.87,8.66,9.27,0.19
Mtr_Version,Start_Time,Status,Host,Hop,Ip,Asn,Loss%,Snt, ,Last,Avg,Best,Wrst,StDev,
MTR.0.95,1732144276,OK,1.0.0.1,1,192.168.10.1,AS???,0.00,10,0,0.23,0.29,0.15,0.55,0.11
MTR.0.95,1732144276,OK,1.0.0.1,2,lo1.bsr1-kaposvar.net.telekom.hu (145.236.238.134),AS5483,0.00,10,0,1.87,1.90,1.64,2.16,0.17
MTR.0.95,1732144276,OK,1.0.0.1,3,81.183.3.32,AS5483,0.00,10,0,2.44,2.66,2.25,3.00,0.23
MTR.0.95,1732144276,OK,1.0.0.1,4,81.183.3.153,AS5483,0.00,10,0,2.57,2.71,2.56,2.87,0.12
MTR.0.95,1732144276,OK,1.0.0.1,5,80.156.161.104,AS3320,0.00,10,0,8.63,8.67,8.32,8.97,0.22
MTR.0.95,1732144276,OK,1.0.0.1,6,217.239.40.134,AS3320,0.00,10,0,9.24,9.42,8.84,9.88,0.32
MTR.0.95,1732144276,OK,1.0.0.1,7,80.156.160.221,AS3320,0.00,10,0,8.83,8.86,8.43,9.41,0.31
MTR.0.95,1732144276,OK,1.0.0.1,8,195.219.25.19,AS6453,0.00,10,0,16.48,9.77,8.75,16.48,2.36
MTR.0.95,1732144276,OK,1.0.0.1,9,108.162.220.4,AS13335,0.00,10,0,9.55,9.71,9.14,12.84,1.11
MTR.0.95,1732144276,OK,1.0.0.1,10,one.one.one.one (1.0.0.1),AS13335,0.00,10,0,9.29,8.89,8.42,9.61,0.36
Mtr_Version,Start_Time,Status,Host,Hop,Ip,Asn,Loss%,Snt, ,Last,Avg,Best,Wrst,StDev,
